SV_Train_Index,X_Acc_Filtered_Median,Y_Acc_Filtered_Median,X_Acc_Filtered_Mean,X_Displacement_Median,Y_Acc_Raw_Mean,Wave_Raw_Mean,Y_Acc_Filtered_Mean,Hs_m,X_Displacement_Mean,Z_Acc_Raw_Max,SV_Weight
123,0.234030966,-0.275548397,-0.036096403,0.022453572000000005,15.9145444,22.79561805,0.014931457000000002,0.420547822,0.026825501,3897.8425,-0.10010786737563784
122,-0.36289614,-0.14792665500000002,-0.003993892000000001,0.12549559199999996,18.28831495,1.9459262749999997,0.017033072,0.387801582,-0.026673073,3900.3762,0.10010786737563784
121,-0.04763895499999998,-0.062334539999999994,0.020817932,0.17066434099999997,16.68145349,22.65606268,0.046134886,0.394139617,-0.024475506000000008,3898.6182,-0.10010786737563784
120,-0.04662976000000002,-0.334224969,-0.032283798,0.03544923599999997,14.95942762,1.9321495629999994,-0.011197841,0.383692183,0.034265566,3897.7871,-0.10010786737563784
119,-0.15706083399999998,-0.178215671,-0.008627828,0.056501579999999996,13.139603559999998,22.48648034,-0.013704926,0.371381397,0.004613917999999999,3898.7236,-0.10010786737563784
118,-0.02530676000000004,-0.336097764,-0.016574404,0.06412030199999999,10.662293519999999,1.9183654580000002,-0.011832117,0.38473675,0.028418969000000002,3896.8403,-0.10010786737563784
117,-0.019118410999999946,-0.0016211729999999203,-0.004912983000000001,0.15448943500000004,9.297473588999999,22.32733476,0.030684711000000003,0.403619011,-0.02322307,3895.873,-0.10010786737563784
116,-0.11102168100000004,-0.333642428,0.004547705,-0.083011998,6.265936573000003,1.9218376710000005,-0.013348759999999998,0.377095885,-0.021485402,3893.9824,-0.10010786737563784
145,0.302372094,-1.630590562,0.111698487,-0.008307223000000002,-19.28922785,22.17237016,-0.086778329,1.154726632,-0.032262011,3871.1455,-0.10010786737563784
144,0.59455226,-1.253337077,0.095192175,0.152045521,-19.10880511,1.9201445279999998,-0.14777056,1.010788402,-0.154304073,3880.9663,-0.10010786737563784
142,1.139951511,-1.295672789,-0.085748337,-0.090350429,-19.71143855,1.9286348039999996,0.036034243,0.886200289,0.112920529,3877.3953,-0.10010786737563784
132,0.17421013000000002,-0.272087617,-0.046389062,0.02449033500000003,-14.57424193,1.9838779189999993,0.042837087,0.441048717,0.063567198,3861.9124,0.10010786737563784
