TOB3,67953,CR1000,67953,CR1000.Std.32.05,CPU:1301269T.CR1,25943,9/27/2021 12:39
9783988,27/9/2021,1:01:59 PM,3.17E+00,3.83E+01,3.91E+03,2.28E+01,
9783989,27/9/2021,1:01:59 PM,1.32E+00,4.12E+01,3.91E+03,2.28E+01,
9783990,27/9/2021,1:01:59 PM,-1.86E+00,4.33E+01,3.91E+03,2.28E+01,
9783991,27/9/2021,1:01:59 PM,-7.16E+00,4.38E+01,3.91E+03,2.27E+01,
9783992,27/9/2021,1:01:59 PM,-1.46E+01,4.41E+01,3.90E+03,2.27E+01,
9783993,27/9/2021,1:01:59 PM,-2.01E+01,4.49E+01,3.91E+03,2.27E+01,
9783994,27/9/2021,1:01:59 PM,-2.40E+01,4.53E+01,3.91E+03,2.27E+01,
9783995,27/9/2021,1:01:59 PM,-2.50E+01,4.24E+01,3.91E+03,2.27E+01,
9783996,27/9/2021,1:02:00 PM,-2.65E+01,3.77E+01,3.90E+03,2.27E+01,
9783997,27/9/2021,1:02:00 PM,-2.73E+01,3.23E+01,3.90E+03,2.27E+01,
9783998,27/9/2021,1:02:00 PM,-2.56E+01,2.59E+01,3.90E+03,2.27E+01,
9783999,27/9/2021,1:02:00 PM,-2.12E+01,2.00E+01,3.90E+03,2.26E+01,
9784000,27/9/2021,1:02:00 PM,-1.55E+01,1.24E+01,3.90E+03,2.26E+01,
9784001,27/9/2021,1:02:00 PM,-1.07E+01,5.06E+00,3.90E+03,2.27E+01,
9784002,27/9/2021,1:02:00 PM,-7.96E+00,-4.79E-01,3.90E+03,2.27E+01,
9784003,27/9/2021,1:02:00 PM,-5.18E+00,-5.76E+00,3.90E+03,2.27E+01,
9784004,27/9/2021,1:02:00 PM,-3.45E+00,-9.19E+00,3.90E+03,2.27E+01,
9784005,27/9/2021,1:02:00 PM,-1.72E+00,-1.25E+01,3.90E+03,2.27E+01,
9784006,27/9/2021,1:02:01 PM,-1.27E+00,-1.50E+01,3.90E+03,2.28E+01,
9784007,27/9/2021,1:02:01 PM,-2.93E+00,-1.86E+01,3.90E+03,2.28E+01,
9784008,27/9/2021,1:02:01 PM,-4.50E+00,-2.25E+01,3.90E+03,2.28E+01,
9784009,27/9/2021,1:02:01 PM,-4.70E+00,-2.67E+01,3.90E+03,2.28E+01,
9784010,27/9/2021,1:02:01 PM,-3.65E+00,-3.09E+01,3.90E+03,2.28E+01,
9784011,27/9/2021,1:02:01 PM,-1.11E+00,-3.43E+01,3.89E+03,2.28E+01,
9784012,27/9/2021,1:02:01 PM,-3.01E-02,-3.62E+01,3.90E+03,2.28E+01,
9784013,27/9/2021,1:02:01 PM,1.90E+00,-3.71E+01,3.89E+03,2.28E+01,
9784014,27/9/2021,1:02:01 PM,4.11E+00,-3.63E+01,3.89E+03,2.27E+01,
9784015,27/9/2021,1:02:01 PM,6.66E+00,-3.43E+01,3.89E+03,2.27E+01,
9784016,27/9/2021,1:02:02 PM,7.96E+00,-3.01E+01,3.90E+03,2.28E+01,
9784017,27/9/2021,1:02:02 PM,7.05E+00,-2.34E+01,3.90E+03,2.28E+01,
9784018,27/9/2021,1:02:02 PM,4.63E+00,-1.72E+01,3.90E+03,2.28E+01,
9784019,27/9/2021,1:02:02 PM,2.24E+00,-9.20E+00,3.90E+03,2.27E+01,
9784020,27/9/2021,1:02:02 PM,5.35E-01,-1.02E+00,3.90E+03,2.27E+01,
9784021,27/9/2021,1:02:02 PM,-2.06E+00,1.01E+01,3.90E+03,2.28E+01,
9784022,27/9/2021,1:02:02 PM,-6.82E+00,2.31E+01,3.91E+03,2.28E+01,
9784023,27/9/2021,1:02:02 PM,-1.14E+01,3.36E+01,3.91E+03,2.28E+01,
9784024,27/9/2021,1:02:02 PM,-1.44E+01,4.31E+01,3.91E+03,2.29E+01,
9784025,27/9/2021,1:02:02 PM,-1.44E+01,5.02E+01,3.91E+03,2.29E+01,
9784026,27/9/2021,1:02:03 PM,-1.41E+01,5.84E+01,3.91E+03,2.29E+01,
9784027,27/9/2021,1:02:03 PM,-1.27E+01,6.48E+01,3.91E+03,2.29E+01,
9784028,27/9/2021,1:02:03 PM,-1.05E+01,6.88E+01,3.91E+03,2.30E+01,
9784029,27/9/2021,1:02:03 PM,-7.58E+00,7.07E+01,3.91E+03,2.30E+01,
9784030,27/9/2021,1:02:03 PM,-2.63E+00,7.07E+01,3.91E+03,2.30E+01,
9784031,27/9/2021,1:02:03 PM,2.04E+00,7.00E+01,3.91E+03,2.30E+01,
9784032,27/9/2021,1:02:03 PM,6.23E+00,6.99E+01,3.91E+03,2.30E+01,
9784033,27/9/2021,1:02:03 PM,8.22E+00,6.88E+01,3.91E+03,2.30E+01,
9784034,27/9/2021,1:02:03 PM,1.00E+01,6.58E+01,3.91E+03,2.30E+01,
9784035,27/9/2021,1:02:03 PM,1.15E+01,6.14E+01,3.91E+03,2.30E+01,
9784036,27/9/2021,1:02:04 PM,1.22E+01,5.80E+01,3.91E+03,2.29E+01,
9784037,27/9/2021,1:02:04 PM,1.19E+01,5.51E+01,3.91E+03,2.29E+01,
9784038,27/9/2021,1:02:04 PM,1.09E+01,5.10E+01,3.91E+03,2.29E+01,
9784039,27/9/2021,1:02:04 PM,1.01E+01,4.66E+01,3.91E+03,2.28E+01,
9784040,27/9/2021,1:02:04 PM,8.72E+00,4.15E+01,3.91E+03,2.28E+01,
9784041,27/9/2021,1:02:04 PM,8.89E+00,3.61E+01,3.91E+03,2.27E+01,
9784042,27/9/2021,1:02:04 PM,1.07E+01,3.12E+01,3.91E+03,2.27E+01,
9784043,27/9/2021,1:02:04 PM,1.21E+01,2.54E+01,3.91E+03,2.27E+01,
9784044,27/9/2021,1:02:04 PM,1.51E+01,1.63E+01,3.90E+03,2.26E+01,
9784045,27/9/2021,1:02:04 PM,1.62E+01,7.33E+00,3.90E+03,2.26E+01,
9784046,27/9/2021,1:02:05 PM,1.83E+01,-8.36E-01,3.90E+03,2.26E+01,
9784047,27/9/2021,1:02:05 PM,1.99E+01,-7.27E+00,3.90E+03,2.26E+01,
9784048,27/9/2021,1:02:05 PM,2.04E+01,-1.41E+01,3.90E+03,2.26E+01,
9784049,27/9/2021,1:02:05 PM,1.94E+01,-2.12E+01,3.90E+03,2.26E+01,
9784050,27/9/2021,1:02:05 PM,1.87E+01,-2.81E+01,3.90E+03,2.26E+01,
9784051,27/9/2021,1:02:05 PM,1.83E+01,-3.36E+01,3.89E+03,2.27E+01,
9784052,27/9/2021,1:02:05 PM,1.84E+01,-3.65E+01,3.90E+03,2.27E+01,
9784053,27/9/2021,1:02:05 PM,1.68E+01,-3.80E+01,3.90E+03,2.27E+01,
9784054,27/9/2021,1:02:05 PM,1.46E+01,-3.99E+01,3.89E+03,2.27E+01,
9784055,27/9/2021,1:02:05 PM,1.16E+01,-4.03E+01,3.89E+03,2.28E+01,
9784056,27/9/2021,1:02:06 PM,9.20E+00,-3.87E+01,3.89E+03,2.28E+01,
9784057,27/9/2021,1:02:06 PM,7.70E+00,-3.45E+01,3.90E+03,2.28E+01,
9784058,27/9/2021,1:02:06 PM,6.72E+00,-2.87E+01,3.90E+03,2.29E+01,
9784059,27/9/2021,1:02:06 PM,4.92E+00,-2.41E+01,3.90E+03,2.29E+01,
9784060,27/9/2021,1:02:06 PM,2.08E+00,-1.98E+01,3.90E+03,2.29E+01,
9784061,27/9/2021,1:02:06 PM,7.37E-01,-1.48E+01,3.90E+03,2.29E+01,
9784062,27/9/2021,1:02:06 PM,2.10E-01,-8.81E+00,3.90E+03,2.29E+01,
9784063,27/9/2021,1:02:06 PM,-2.10E+00,-3.34E+00,3.90E+03,2.29E+01,
9784064,27/9/2021,1:02:06 PM,-6.23E+00,2.34E+00,3.90E+03,2.29E+01,
9784065,27/9/2021,1:02:06 PM,-1.17E+01,8.23E+00,3.90E+03,2.29E+01,
9784066,27/9/2021,1:02:07 PM,-1.92E+01,1.55E+01,3.90E+03,2.29E+01,
9784067,27/9/2021,1:02:07 PM,-2.63E+01,2.34E+01,3.90E+03,2.29E+01,
9784068,27/9/2021,1:02:07 PM,-3.35E+01,3.14E+01,3.90E+03,2.29E+01,
9784069,27/9/2021,1:02:07 PM,-4.16E+01,3.89E+01,3.90E+03,2.29E+01,
9784070,27/9/2021,1:02:07 PM,-4.94E+01,4.64E+01,3.90E+03,2.29E+01,
9784071,27/9/2021,1:02:07 PM,-5.39E+01,5.29E+01,3.90E+03,2.29E+01,
9784072,27/9/2021,1:02:07 PM,-5.60E+01,5.87E+01,3.91E+03,2.29E+01,
9784073,27/9/2021,1:02:07 PM,-5.69E+01,6.38E+01,3.91E+03,2.29E+01,
9784074,27/9/2021,1:02:07 PM,-5.43E+01,6.58E+01,3.91E+03,2.28E+01,
9784075,27/9/2021,1:02:07 PM,-4.96E+01,6.64E+01,3.91E+03,2.28E+01,
9784076,27/9/2021,1:02:08 PM,-4.40E+01,6.58E+01,3.91E+03,2.28E+01,
9784077,27/9/2021,1:02:08 PM,-3.62E+01,6.33E+01,3.91E+03,2.28E+01,
9784078,27/9/2021,1:02:08 PM,-2.86E+01,5.96E+01,3.91E+03,2.28E+01,
9784079,27/9/2021,1:02:08 PM,-2.04E+01,5.34E+01,3.91E+03,2.28E+01,
9784080,27/9/2021,1:02:08 PM,-1.17E+01,4.85E+01,3.91E+03,2.28E+01,
9784081,27/9/2021,1:02:08 PM,-2.96E+00,4.42E+01,3.91E+03,2.27E+01,
9784082,27/9/2021,1:02:08 PM,3.33E+00,4.00E+01,3.91E+03,2.27E+01,
9784083,27/9/2021,1:02:08 PM,8.80E+00,3.38E+01,3.90E+03,2.27E+01,
9784084,27/9/2021,1:02:08 PM,1.39E+01,2.85E+01,3.90E+03,2.27E+01,
9784085,27/9/2021,1:02:08 PM,1.96E+01,2.50E+01,3.91E+03,2.27E+01,
9784086,27/9/2021,1:02:09 PM,2.43E+01,2.23E+01,3.91E+03,2.27E+01,
9784087,27/9/2021,1:02:09 PM,2.95E+01,1.72E+01,3.91E+03,2.27E+01,
9784088,27/9/2021,1:02:09 PM,3.49E+01,9.65E+00,3.90E+03,2.27E+01,
9784089,27/9/2021,1:02:09 PM,3.93E+01,2.37E+00,3.90E+03,2.27E+01,
9784090,27/9/2021,1:02:09 PM,4.44E+01,-3.82E+00,3.90E+03,2.27E+01,
9784091,27/9/2021,1:02:09 PM,5.01E+01,-9.77E+00,3.91E+03,2.27E+01,
9784092,27/9/2021,1:02:09 PM,5.35E+01,-1.55E+01,3.90E+03,2.28E+01,
9784093,27/9/2021,1:02:09 PM,5.55E+01,-2.19E+01,3.90E+03,2.28E+01,
9784094,27/9/2021,1:02:09 PM,5.62E+01,-2.78E+01,3.90E+03,2.28E+01,
9784095,27/9/2021,1:02:09 PM,5.52E+01,-3.05E+01,3.90E+03,2.28E+01,
9784096,27/9/2021,1:02:10 PM,5.44E+01,-3.13E+01,3.90E+03,2.28E+01,
9784097,27/9/2021,1:02:10 PM,5.05E+01,-3.11E+01,3.90E+03,2.29E+01,
9784098,27/9/2021,1:02:10 PM,4.29E+01,-3.04E+01,3.90E+03,2.29E+01,
9784099,27/9/2021,1:02:10 PM,3.51E+01,-2.85E+01,3.90E+03,2.28E+01,
9784100,27/9/2021,1:02:10 PM,2.73E+01,-2.14E+01,3.90E+03,2.28E+01,
9784101,27/9/2021,1:02:10 PM,1.92E+01,-1.36E+01,3.90E+03,2.28E+01,
9784102,27/9/2021,1:02:10 PM,1.00E+01,-7.77E+00,3.90E+03,2.28E+01,
9784103,27/9/2021,1:02:10 PM,-3.52E-01,-2.44E+00,3.90E+03,2.28E+01,
9784104,27/9/2021,1:02:10 PM,-9.84E+00,2.53E+00,3.90E+03,2.28E+01,
9784105,27/9/2021,1:02:10 PM,-1.55E+01,7.29E+00,3.90E+03,2.28E+01,
9784106,27/9/2021,1:02:11 PM,-2.06E+01,1.27E+01,3.90E+03,2.28E+01,
9784107,27/9/2021,1:02:11 PM,-2.70E+01,1.76E+01,3.90E+03,2.29E+01,
9784108,27/9/2021,1:02:11 PM,-3.30E+01,2.12E+01,3.90E+03,2.29E+01,
9784109,27/9/2021,1:02:11 PM,-3.81E+01,2.42E+01,3.90E+03,2.29E+01,
9784110,27/9/2021,1:02:11 PM,-4.07E+01,2.83E+01,3.90E+03,2.29E+01,
9784111,27/9/2021,1:02:11 PM,-4.37E+01,3.35E+01,3.90E+03,2.29E+01,
9784112,27/9/2021,1:02:11 PM,-4.69E+01,3.85E+01,3.90E+03,2.29E+01,
9784113,27/9/2021,1:02:11 PM,-4.94E+01,4.24E+01,3.90E+03,2.29E+01,
9784114,27/9/2021,1:02:11 PM,-5.15E+01,4.45E+01,3.90E+03,2.29E+01,
9784115,27/9/2021,1:02:11 PM,-5.08E+01,4.68E+01,3.90E+03,2.29E+01,
9784116,27/9/2021,1:02:12 PM,-4.73E+01,4.87E+01,3.90E+03,2.29E+01,
9784117,27/9/2021,1:02:12 PM,-4.46E+01,5.10E+01,3.91E+03,2.28E+01,
9784118,27/9/2021,1:02:12 PM,-4.09E+01,5.19E+01,3.91E+03,2.28E+01,
9784119,27/9/2021,1:02:12 PM,-3.69E+01,5.12E+01,3.91E+03,2.28E+01,
9784120,27/9/2021,1:02:12 PM,-3.08E+01,4.96E+01,3.91E+03,2.28E+01,
9784121,27/9/2021,1:02:12 PM,-2.30E+01,4.65E+01,3.91E+03,2.28E+01,
9784122,27/9/2021,1:02:12 PM,-1.52E+01,4.35E+01,3.91E+03,2.27E+01,
9784123,27/9/2021,1:02:12 PM,-8.17E+00,4.10E+01,3.91E+03,2.27E+01,
9784124,27/9/2021,1:02:12 PM,-1.73E+00,3.70E+01,3.91E+03,2.27E+01,
9784125,27/9/2021,1:02:12 PM,5.50E+00,3.19E+01,3.91E+03,2.26E+01,
9784126,27/9/2021,1:02:13 PM,1.32E+01,2.74E+01,3.90E+03,2.27E+01,
9784127,27/9/2021,1:02:13 PM,2.03E+01,2.40E+01,3.91E+03,2.27E+01,
9784128,27/9/2021,1:02:13 PM,2.58E+01,2.15E+01,3.91E+03,2.27E+01,
9784129,27/9/2021,1:02:13 PM,2.93E+01,1.79E+01,3.91E+03,2.27E+01,
9784130,27/9/2021,1:02:13 PM,3.21E+01,1.35E+01,3.91E+03,2.27E+01,
9784131,27/9/2021,1:02:13 PM,3.70E+01,8.24E+00,3.91E+03,2.27E+01,
9784132,27/9/2021,1:02:13 PM,4.30E+01,2.45E+00,3.91E+03,2.27E+01,
9784133,27/9/2021,1:02:13 PM,4.64E+01,-3.80E+00,3.91E+03,2.28E+01,
9784134,27/9/2021,1:02:13 PM,4.75E+01,-1.01E+01,3.90E+03,2.28E+01,
9784135,27/9/2021,1:02:13 PM,4.78E+01,-1.49E+01,3.90E+03,2.28E+01,
9784136,27/9/2021,1:02:14 PM,4.92E+01,-2.01E+01,3.90E+03,2.29E+01,
9784137,27/9/2021,1:02:14 PM,4.96E+01,-2.47E+01,3.90E+03,2.29E+01,
9784138,27/9/2021,1:02:14 PM,4.82E+01,-2.78E+01,3.90E+03,2.29E+01,
9784139,27/9/2021,1:02:14 PM,4.35E+01,-2.85E+01,3.90E+03,2.29E+01,
9784140,27/9/2021,1:02:14 PM,3.66E+01,-2.74E+01,3.90E+03,2.29E+01,
9784141,27/9/2021,1:02:14 PM,3.06E+01,-2.49E+01,3.90E+03,2.29E+01,
9784142,27/9/2021,1:02:14 PM,2.50E+01,-2.09E+01,3.90E+03,2.29E+01,
9784143,27/9/2021,1:02:14 PM,1.78E+01,-1.55E+01,3.90E+03,2.29E+01,
9784144,27/9/2021,1:02:14 PM,8.04E+00,-9.73E+00,3.90E+03,2.29E+01,
9784145,27/9/2021,1:02:14 PM,-2.35E+00,-2.89E+00,3.90E+03,2.29E+01,
9784146,27/9/2021,1:02:15 PM,-1.19E+01,4.68E+00,3.90E+03,2.29E+01,
9784147,27/9/2021,1:02:15 PM,-1.95E+01,1.15E+01,3.90E+03,2.29E+01,
9784148,27/9/2021,1:02:15 PM,-2.66E+01,1.74E+01,3.90E+03,2.29E+01,
9784149,27/9/2021,1:02:15 PM,-3.42E+01,2.31E+01,3.90E+03,2.28E+01,
9784150,27/9/2021,1:02:15 PM,-4.20E+01,2.93E+01,3.90E+03,2.28E+01,
9784151,27/9/2021,1:02:15 PM,-4.75E+01,3.40E+01,3.90E+03,2.28E+01,
9784152,27/9/2021,1:02:15 PM,-5.07E+01,3.81E+01,3.90E+03,2.28E+01,
9784153,27/9/2021,1:02:15 PM,-5.15E+01,4.06E+01,3.90E+03,2.28E+01,
9784154,27/9/2021,1:02:15 PM,-5.14E+01,4.24E+01,3.90E+03,2.28E+01,
9784155,27/9/2021,1:02:15 PM,-5.09E+01,4.36E+01,3.90E+03,2.28E+01,
9784156,27/9/2021,1:02:16 PM,-5.01E+01,4.42E+01,3.90E+03,2.28E+01,
9784157,27/9/2021,1:02:16 PM,-4.57E+01,4.41E+01,3.90E+03,2.28E+01,
9784158,27/9/2021,1:02:16 PM,-3.83E+01,4.26E+01,3.90E+03,2.28E+01,
9784159,27/9/2021,1:02:16 PM,-3.11E+01,3.95E+01,3.90E+03,2.28E+01,
9784160,27/9/2021,1:02:16 PM,-2.37E+01,3.57E+01,3.90E+03,2.29E+01,
9784161,27/9/2021,1:02:16 PM,-1.64E+01,3.18E+01,3.90E+03,2.29E+01,
9784162,27/9/2021,1:02:16 PM,-8.68E+00,2.90E+01,3.90E+03,2.29E+01,
9784163,27/9/2021,1:02:16 PM,-6.92E-01,2.67E+01,3.90E+03,2.29E+01,
9784164,27/9/2021,1:02:16 PM,5.67E+00,2.49E+01,3.91E+03,2.29E+01,
9784165,27/9/2021,1:02:16 PM,9.03E+00,2.39E+01,3.90E+03,2.30E+01,
9784166,27/9/2021,1:02:17 PM,1.20E+01,2.31E+01,3.90E+03,2.29E+01,
9784167,27/9/2021,1:02:17 PM,1.55E+01,2.31E+01,3.91E+03,2.29E+01,
9784168,27/9/2021,1:02:17 PM,1.87E+01,2.36E+01,3.91E+03,2.29E+01,
9784169,27/9/2021,1:02:17 PM,2.23E+01,2.14E+01,3.91E+03,2.29E+01,
9784170,27/9/2021,1:02:17 PM,2.48E+01,1.90E+01,3.91E+03,2.29E+01,
9784171,27/9/2021,1:02:17 PM,2.55E+01,1.67E+01,3.91E+03,2.29E+01,
9784172,27/9/2021,1:02:17 PM,2.67E+01,1.49E+01,3.91E+03,2.28E+01,
9784173,27/9/2021,1:02:17 PM,2.89E+01,1.13E+01,3.91E+03,2.28E+01,
9784174,27/9/2021,1:02:17 PM,3.20E+01,5.90E+00,3.91E+03,2.28E+01,
9784175,27/9/2021,1:02:17 PM,3.31E+01,3.29E-01,3.90E+03,2.28E+01,
9784176,27/9/2021,1:02:18 PM,3.33E+01,-4.08E+00,3.90E+03,2.27E+01,
9784177,27/9/2021,1:02:18 PM,3.17E+01,-6.16E+00,3.90E+03,2.27E+01,
9784178,27/9/2021,1:02:18 PM,3.10E+01,-7.75E+00,3.90E+03,2.27E+01,
9784179,27/9/2021,1:02:18 PM,3.02E+01,-8.96E+00,3.90E+03,2.27E+01,
9784180,27/9/2021,1:02:18 PM,2.83E+01,-9.54E+00,3.90E+03,2.27E+01,
9784181,27/9/2021,1:02:18 PM,2.35E+01,-7.76E+00,3.90E+03,2.27E+01,
9784182,27/9/2021,1:02:18 PM,1.76E+01,-5.04E+00,3.90E+03,2.27E+01,
9784183,27/9/2021,1:02:18 PM,1.29E+01,-2.02E+00,3.90E+03,2.27E+01,
9784184,27/9/2021,1:02:18 PM,9.35E+00,1.43E+00,3.90E+03,2.28E+01,
9784185,27/9/2021,1:02:18 PM,5.31E+00,4.66E+00,3.90E+03,2.28E+01,
9784186,27/9/2021,1:02:19 PM,3.51E-01,8.20E+00,3.90E+03,2.28E+01,
9784187,27/9/2021,1:02:19 PM,-5.71E+00,1.29E+01,3.90E+03,2.28E+01,
9784188,27/9/2021,1:02:19 PM,-1.05E+01,1.65E+01,3.90E+03,2.28E+01,
9784189,27/9/2021,1:02:19 PM,-1.30E+01,1.84E+01,3.90E+03,2.28E+01,
9784190,27/9/2021,1:02:19 PM,-1.42E+01,1.95E+01,3.90E+03,2.28E+01,
9784191,27/9/2021,1:02:19 PM,-1.59E+01,1.95E+01,3.90E+03,2.28E+01,
9784192,27/9/2021,1:02:19 PM,-1.81E+01,2.16E+01,3.90E+03,2.29E+01,
9784193,27/9/2021,1:02:19 PM,-1.99E+01,2.36E+01,3.90E+03,2.29E+01,
9784194,27/9/2021,1:02:19 PM,-2.08E+01,2.60E+01,3.90E+03,2.29E+01,
9784195,27/9/2021,1:02:19 PM,-2.14E+01,2.72E+01,3.90E+03,2.29E+01,
9784196,27/9/2021,1:02:20 PM,-2.21E+01,2.94E+01,3.90E+03,2.29E+01,
9784197,27/9/2021,1:02:20 PM,-2.39E+01,3.28E+01,3.90E+03,2.29E+01,
9784198,27/9/2021,1:02:20 PM,-2.76E+01,3.65E+01,3.91E+03,2.29E+01,
9784199,27/9/2021,1:02:20 PM,-2.87E+01,3.80E+01,3.91E+03,2.29E+01,
9784200,27/9/2021,1:02:20 PM,-2.91E+01,3.82E+01,3.91E+03,2.29E+01,
9784201,27/9/2021,1:02:20 PM,-2.76E+01,3.59E+01,3.90E+03,2.29E+01,
9784202,27/9/2021,1:02:20 PM,-2.50E+01,3.40E+01,3.90E+03,2.29E+01,
9784203,27/9/2021,1:02:20 PM,-2.29E+01,3.18E+01,3.91E+03,2.29E+01,
9784204,27/9/2021,1:02:20 PM,-1.90E+01,2.79E+01,3.90E+03,2.29E+01,
9784205,27/9/2021,1:02:20 PM,-1.43E+01,2.32E+01,3.90E+03,2.29E+01,
9784206,27/9/2021,1:02:21 PM,-8.87E+00,1.74E+01,3.90E+03,2.29E+01,
9784207,27/9/2021,1:02:21 PM,-5.29E+00,1.32E+01,3.90E+03,2.29E+01,
9784208,27/9/2021,1:02:21 PM,-2.69E+00,1.02E+01,3.90E+03,2.29E+01,
9784209,27/9/2021,1:02:21 PM,-9.35E-02,7.62E+00,3.90E+03,2.29E+01,
9784210,27/9/2021,1:02:21 PM,3.49E+00,4.51E+00,3.90E+03,2.28E+01,
9784211,27/9/2021,1:02:21 PM,6.90E+00,1.16E+00,3.90E+03,2.28E+01,
9784212,27/9/2021,1:02:21 PM,1.02E+01,-6.03E-01,3.90E+03,2.28E+01,
9784213,27/9/2021,1:02:21 PM,1.32E+01,-2.89E+00,3.90E+03,2.28E+01,
9784214,27/9/2021,1:02:21 PM,1.67E+01,-5.10E+00,3.90E+03,2.28E+01,
9784215,27/9/2021,1:02:21 PM,2.03E+01,-6.69E+00,3.90E+03,2.28E+01,
9784216,27/9/2021,1:02:22 PM,2.48E+01,-8.87E+00,3.90E+03,2.28E+01,
9784217,27/9/2021,1:02:22 PM,2.80E+01,-9.37E+00,3.90E+03,2.27E+01,
9784218,27/9/2021,1:02:22 PM,3.08E+01,-8.79E+00,3.90E+03,2.27E+01,
9784219,27/9/2021,1:02:22 PM,3.20E+01,-6.67E+00,3.90E+03,2.28E+01,
9784220,27/9/2021,1:02:22 PM,3.19E+01,-2.81E+00,3.90E+03,2.28E+01,
9784221,27/9/2021,1:02:22 PM,3.14E+01,-1.68E-01,3.90E+03,2.28E+01,
9784222,27/9/2021,1:02:22 PM,3.00E+01,3.70E+00,3.90E+03,2.28E+01,
9784223,27/9/2021,1:02:22 PM,2.75E+01,8.09E+00,3.90E+03,2.28E+01,
9784224,27/9/2021,1:02:22 PM,2.42E+01,1.28E+01,3.90E+03,2.28E+01,
9784225,27/9/2021,1:02:22 PM,1.76E+01,1.74E+01,3.91E+03,2.28E+01,
9784226,27/9/2021,1:02:23 PM,1.12E+01,2.15E+01,3.90E+03,2.28E+01,
9784227,27/9/2021,1:02:23 PM,5.70E+00,2.51E+01,3.90E+03,2.28E+01,
9784228,27/9/2021,1:02:23 PM,1.23E+00,2.93E+01,3.91E+03,2.28E+01,
9784229,27/9/2021,1:02:23 PM,-3.93E+00,3.41E+01,3.91E+03,2.28E+01,
9784230,27/9/2021,1:02:23 PM,-9.50E+00,3.87E+01,3.91E+03,2.27E+01,
9784231,27/9/2021,1:02:23 PM,-1.59E+01,4.19E+01,3.90E+03,2.27E+01,
9784232,27/9/2021,1:02:23 PM,-2.01E+01,4.39E+01,3.91E+03,2.27E+01,
9784233,27/9/2021,1:02:23 PM,-2.21E+01,4.51E+01,3.91E+03,2.27E+01,
9784234,27/9/2021,1:02:23 PM,-2.33E+01,4.50E+01,3.91E+03,2.27E+01,
9784235,27/9/2021,1:02:23 PM,-2.55E+01,4.41E+01,3.91E+03,2.27E+01,
9784236,27/9/2021,1:02:24 PM,-2.64E+01,4.12E+01,3.90E+03,2.27E+01,
9784237,27/9/2021,1:02:24 PM,-2.58E+01,3.70E+01,3.90E+03,2.27E+01,
9784238,27/9/2021,1:02:24 PM,-2.43E+01,3.30E+01,3.90E+03,2.27E+01,
9784239,27/9/2021,1:02:24 PM,-2.33E+01,3.06E+01,3.90E+03,2.27E+01,
9784240,27/9/2021,1:02:24 PM,-2.21E+01,2.70E+01,3.90E+03,2.27E+01,
9784241,27/9/2021,1:02:24 PM,-2.14E+01,2.37E+01,3.90E+03,2.27E+01,
9784242,27/9/2021,1:02:24 PM,-1.93E+01,2.01E+01,3.90E+03,2.28E+01,
9784243,27/9/2021,1:02:24 PM,-1.61E+01,1.67E+01,3.90E+03,2.28E+01,
9784244,27/9/2021,1:02:24 PM,-1.22E+01,1.47E+01,3.90E+03,2.28E+01,
9784245,27/9/2021,1:02:24 PM,-8.99E+00,1.30E+01,3.90E+03,2.28E+01,
9784246,27/9/2021,1:02:25 PM,-6.42E+00,1.03E+01,3.90E+03,2.28E+01,
9784247,27/9/2021,1:02:25 PM,-3.17E+00,6.46E+00,3.90E+03,2.28E+01,
9784248,27/9/2021,1:02:25 PM,6.18E-01,2.54E+00,3.90E+03,2.28E+01,
9784249,27/9/2021,1:02:25 PM,5.77E+00,-4.68E-01,3.90E+03,2.28E+01,
9784250,27/9/2021,1:02:25 PM,1.01E+01,-3.04E+00,3.90E+03,2.28E+01,
9784251,27/9/2021,1:02:25 PM,1.26E+01,-5.95E+00,3.90E+03,2.28E+01,
9784252,27/9/2021,1:02:25 PM,1.59E+01,-1.06E+01,3.90E+03,2.28E+01,
9784253,27/9/2021,1:02:25 PM,1.91E+01,-1.40E+01,3.90E+03,2.28E+01,
9784254,27/9/2021,1:02:25 PM,2.23E+01,-1.70E+01,3.90E+03,2.28E+01,
9784255,27/9/2021,1:02:25 PM,2.43E+01,-1.85E+01,3.90E+03,2.28E+01,
9784256,27/9/2021,1:02:26 PM,2.44E+01,-1.91E+01,3.90E+03,2.28E+01,
9784257,27/9/2021,1:02:26 PM,2.42E+01,-1.85E+01,3.90E+03,2.28E+01,
9784258,27/9/2021,1:02:26 PM,2.36E+01,-1.64E+01,3.90E+03,2.28E+01,
9784259,27/9/2021,1:02:26 PM,2.28E+01,-1.26E+01,3.90E+03,2.29E+01,
9784260,27/9/2021,1:02:26 PM,2.13E+01,-8.57E+00,3.90E+03,2.29E+01,
9784261,27/9/2021,1:02:26 PM,1.68E+01,-3.46E+00,3.90E+03,2.29E+01,
9784262,27/9/2021,1:02:26 PM,9.68E+00,2.16E+00,3.90E+03,2.29E+01,
9784263,27/9/2021,1:02:26 PM,3.90E+00,7.91E+00,3.90E+03,2.29E+01,
9784264,27/9/2021,1:02:26 PM,-5.32E-01,1.42E+01,3.90E+03,2.30E+01,
9784265,27/9/2021,1:02:26 PM,-3.68E+00,1.99E+01,3.90E+03,2.30E+01,
9784266,27/9/2021,1:02:27 PM,-6.98E+00,2.51E+01,3.90E+03,2.30E+01,
